EMA_Span,Derivadas,Rolling,Roll_Window,Squared,MW_Window,N_Features,Components_C,RMSE,R2,Jarque_Bera_Stat,Jarque_Bera_p,Lag_Top_Temp,Lag_Top_Pressure,Lag_Reflux_Flow,Lag_Flow_To_Next_Process,Lag_Temp_Sixth_Tray,Lag_Bottom_Temp_1,Lag_Bottom_Temp_2
9,False,True,18.0,True,400,29,14,0.027875414793884824,0.9823008567033222,1.3897,0.499138,13,3,5,21,11,13,13
12,False,True,8.0,False,200,22,18,0.027524929071463155,0.9822904884318987,1847.2609,0.0,12,2,4,19,11,12,12
18,False,True,4.0,True,400,29,16,0.027345497268299036,0.9822893330412467,23.7497,7e-06,10,0,2,17,9,11,11
9,False,True,18.0,True,400,29,16,0.02792233024145551,0.9822412298240143,0.1821,0.912967,13,3,5,21,11,13,13
9,False,True,8.0,True,400,29,16,0.027625050586056535,0.982239428274966,21.7747,1.9e-05,13,3,5,21,11,13,13
15,False,True,12.0,True,300,29,10,0.02765828704833826,0.9822351799487313,19.6228,5.5e-05,11,1,3,18,10,11,11
12,True,False,,True,400,22,14,0.02739035366264068,0.9822311817314743,11.9031,0.002602,12,2,4,19,11,12,12
21,False,True,8.0,True,400,29,12,0.027483574954340687,0.9822269130408466,16.865,0.000218,10,0,2,16,9,10,10
12,False,True,16.0,False,300,22,20,0.027814415513347457,0.9822256319808566,5.0666,0.079396,12,2,4,19,11,12,12
15,True,False,,False,400,15,8,0.02737734752761743,0.9822095322062131,3.9213,0.140766,11,1,3,18,10,11,11
12,False,True,12.0,True,400,29,18,0.027716449996167368,0.9821989387802466,282.0007,0.0,12,2,4,19,11,12,12
18,False,True,4.0,False,300,22,18,0.027425609696927204,0.9821854093217596,2999.6478,0.0,10,0,2,17,9,11,11
9,False,True,12.0,True,400,29,16,0.027797482685087485,0.9821712044370761,1.0102,0.603458,13,3,5,21,11,13,13
9,True,False,,True,400,22,10,0.027508061208974147,0.9821561843124527,10.3636,0.005618,13,3,5,21,11,13,13
18,True,True,4.0,True,400,36,12,0.02745565317018209,0.9821463578414487,1.7852,0.409598,10,0,2,17,9,11,11
9,True,True,18.0,True,300,36,10,0.028024585775118585,0.9821109213857829,276.6715,0.0,13,3,5,21,11,13,13
12,False,True,16.0,False,400,22,20,0.02790520772523887,0.9821094039020019,1.0419,0.593965,12,2,4,19,11,12,12
15,False,True,12.0,False,300,22,10,0.02776168937245746,0.9821021017571856,0.0548,0.972987,11,1,3,18,10,11,11
12,False,True,16.0,False,200,22,18,0.027914271330401225,0.9820977802914969,12326.6177,0.0,12,2,4,19,11,12,12
21,False,True,16.0,False,300,22,8,0.02783494245442537,0.9820848865693959,81.9204,0.0,10,0,2,16,9,10,10
15,False,True,8.0,False,400,22,12,0.02766756719863547,0.9820671201197588,0.4273,0.807636,11,1,3,18,10,11,11
9,True,True,12.0,True,400,36,12,0.02788067082425102,0.9820643340697671,4.5873,0.100899,13,3,5,21,11,13,13
12,True,True,8.0,False,400,29,12,0.02770319715818805,0.9820603505675347,0.2182,0.896642,12,2,4,19,11,12,12
9,False,True,16.0,False,300,22,18,0.02801188386773403,0.9820496982694166,1.8111,0.404328,13,3,5,21,11,13,13
21,False,True,18.0,False,400,22,10,0.027925968153235465,0.982044483309583,6.4292,0.040171,10,0,2,16,9,10,10
6,True,True,18.0,True,400,36,14,0.028107715755553098,0.9820435165958837,21.173,2.5e-05,14,4,6,22,12,14,14
9,False,True,16.0,True,400,29,18,0.028018181560042935,0.9820416261108106,0.4632,0.793268,13,3,5,21,11,13,13
9,True,False,,True,400,22,12,0.027603321226549567,0.982032384574022,21.574,2.1e-05,13,3,5,21,11,13,13
15,False,True,4.0,True,300,29,16,0.02759801322130019,0.9820000167994953,356.5203,0.0,11,1,3,18,10,11,11
15,False,True,16.0,False,200,22,20,0.027977356179798716,0.9819783407489104,221797.9424,0.0,11,1,3,18,10,11,11
12,False,True,8.0,False,400,22,14,0.027770850371709864,0.9819726237345877,6.4351,0.040053,12,2,4,19,11,12,12
12,False,True,12.0,True,400,29,20,0.027896380483852123,0.9819670656404618,193.5781,0.0,12,2,4,19,11,12,12
18,True,True,12.0,False,400,29,10,0.027838755398652274,0.9819635771569322,0.5676,0.75292,10,0,2,17,9,11,11
9,False,True,16.0,False,300,22,16,0.02808364888946726,0.9819576049310175,1.7832,0.409989,13,3,5,21,11,13,13
6,True,True,16.0,True,400,36,20,0.028120838672941614,0.9819488053630243,1.5117,0.469618,14,4,6,22,12,14,14
9,False,True,16.0,True,300,29,14,0.028090860814758267,0.9819483371102024,3.6248,0.16326,13,3,5,21,11,13,13
6,True,True,12.0,True,300,36,18,0.028013528349599998,0.9819317099002585,0.0064,0.996805,14,4,6,22,12,14,14
21,False,True,18.0,False,300,22,8,0.028016023537401093,0.981928491042262,101.6444,0.0,10,0,2,16,9,10,10
9,False,True,4.0,True,400,29,18,0.027779149637749984,0.9818823881816716,1.7653,0.413689,13,3,5,21,11,13,13
12,False,True,18.0,False,300,22,14,0.02815707108933522,0.981863141137277,6.192,0.045229,12,2,4,19,11,12,12
15,True,True,12.0,False,200,29,18,0.027948174607164387,0.9818608409352466,151838.3714,0.0,11,1,3,18,10,11,11
12,False,True,18.0,False,200,22,12,0.028171288551002847,0.9818448206808634,4.1243,0.12718,12,2,4,19,11,12,12
15,True,True,12.0,False,400,29,10,0.027970928141874365,0.9818312935318996,2.2715,0.321175,11,1,3,18,10,11,11
21,False,True,12.0,False,200,22,10,0.027924945681510178,0.9818119883359491,755.6654,0.0,10,0,2,16,9,10,10
15,True,True,4.0,False,400,29,12,0.02774777973417017,0.9818041252078169,10.0639,0.006526,11,1,3,18,10,11,11
6,True,True,12.0,True,400,36,16,0.028126601411039103,0.9817855547939912,3.8283,0.147467,14,4,6,22,12,14,14
15,False,True,4.0,True,400,29,16,0.027769031916211204,0.9817762418862805,0.8893,0.641059,11,1,3,18,10,11,11
12,False,True,16.0,True,300,29,20,0.028165260821385537,0.9817743995062578,24.872,4e-06,12,2,4,19,11,12,12
18,True,True,12.0,True,200,36,16,0.027996374637739064,0.9817587594326039,210151.9196,0.0,10,0,2,17,9,11,11
12,False,True,16.0,True,300,29,12,0.02818435214324238,0.9817496833331392,3.7412,0.154028,12,2,4,19,11,12,12
18,True,False,,False,400,15,8,0.027706068518322195,0.9817409007285653,27.5678,1e-06,10,0,2,17,9,11,11
12,False,True,16.0,False,400,22,14,0.028193246487229418,0.981738162741396,0.5185,0.771617,12,2,4,19,11,12,12
15,True,False,,True,300,22,20,0.027747925154893684,0.981724651864516,3819.7992,0.0,11,1,3,18,10,11,11
6,True,True,12.0,False,400,29,20,0.0281746908332139,0.981723217298196,7.6208,0.022139,14,4,6,22,12,14,14
12,False,True,12.0,True,400,29,14,0.028089349310287174,0.9817167227942165,9.0069,0.011071,12,2,4,19,11,12,12
21,False,True,4.0,True,300,29,16,0.027764049313512975,0.9817034062955323,4.2578,0.118969,10,0,2,16,9,10,10
9,True,True,8.0,True,400,36,12,0.02804215918309501,0.9816990481434048,4.3374,0.114326,13,3,5,21,11,13,13
9,False,True,16.0,True,300,29,20,0.02829195433081431,0.9816889598237247,13.8358,0.00099,13,3,5,21,11,13,13
18,True,True,8.0,True,300,36,16,0.027931336194735586,0.9816833317137471,120600.3779,0.0,10,0,2,17,9,11,11
6,True,True,12.0,True,400,36,18,0.02821702815375496,0.9816682480075941,9.9928,0.006762,14,4,6,22,12,14,14
18,False,True,8.0,False,200,22,12,0.027953599547652003,0.9816541205820541,19071.7563,0.0,10,0,2,17,9,11,11
12,False,True,16.0,False,300,22,12,0.02826759202891762,0.9816417228871299,7.731,0.020953,12,2,4,19,11,12,12
9,False,True,16.0,True,400,29,20,0.02833776437767831,0.9816296137134486,0.9789,0.612959,13,3,5,21,11,13,13
9,False,True,16.0,False,400,22,20,0.028351926761971836,0.9816112471634956,1.8766,0.391293,13,3,5,21,11,13,13
21,False,False,,True,200,15,12,0.027749508594887146,0.9816092396836219,34.1613,0.0,10,0,2,16,9,10,10
12,False,True,18.0,True,200,29,18,0.02837480040828686,0.9815815639956308,59309.675,0.0,12,2,4,19,11,12,12
21,False,True,4.0,False,400,22,16,0.027859360880523033,0.9815775694418175,2.7236,0.256203,10,0,2,16,9,10,10
9,False,True,18.0,True,400,29,20,0.02844939083659998,0.9815644749209919,0.8587,0.650923,13,3,5,21,11,13,13
21,False,True,16.0,False,400,22,10,0.028241076041583678,0.9815582815624552,3.9716,0.13727,10,0,2,16,9,10,10
6,True,True,12.0,True,400,36,14,0.028306783651185195,0.98155143964663,6.0781,0.047881,14,4,6,22,12,14,14
21,False,True,16.0,True,300,29,8,0.028247896089915105,0.9815493733609666,251.1354,0.0,10,0,2,16,9,10,10
9,False,True,16.0,False,400,22,18,0.028404069739861874,0.9815435462229566,1.6037,0.448503,13,3,5,21,11,13,13
6,True,True,18.0,False,400,29,20,0.028497842728279522,0.9815415957424388,2.4074,0.300081,14,4,6,22,12,14,14
15,True,True,18.0,True,400,36,10,0.02839283442107208,0.9815183618212772,14.4284,0.000736,11,1,3,18,10,11,11
9,False,True,12.0,False,400,22,14,0.028317982540386318,0.9814972752753477,2.1146,0.34739,13,3,5,21,11,13,13
15,False,True,8.0,False,200,22,14,0.028124199733853335,0.9814702977946298,30939.3092,0.0,11,1,3,18,10,11,11
9,True,True,12.0,True,200,36,14,0.028340196501111407,0.9814682350701694,2677.3689,0.0,13,3,5,21,11,13,13
12,False,True,18.0,True,200,29,12,0.028463101541394274,0.9814667508980994,125.0506,0.0,12,2,4,19,11,12,12
9,False,True,16.0,False,400,22,16,0.02846313684654202,0.981466704921416,1.4285,0.48955,13,3,5,21,11,13,13
15,True,True,16.0,True,400,36,10,0.028372654365116295,0.9814654790668245,10.0275,0.006646,11,1,3,18,10,11,11
9,True,True,8.0,False,400,29,14,0.028222339178919018,0.9814631134529569,1.6938,0.428741,13,3,5,21,11,13,13
15,False,True,16.0,False,300,22,8,0.028378910580796377,0.9814573043826211,0.5828,0.747215,11,1,3,18,10,11,11
9,False,True,18.0,False,300,22,18,0.028535145892023495,0.9814531669356288,0.352,0.838616,13,3,5,21,11,13,13
6,True,True,16.0,True,400,36,16,0.028518308017272252,0.981434915854384,23.2859,9e-06,14,4,6,22,12,14,14
6,True,True,12.0,True,400,36,20,0.02840850232181791,0.9814186139103112,7.6678,0.021625,14,4,6,22,12,14,14
15,False,True,8.0,True,200,29,14,0.028202211942337817,0.9813673581296888,38070.5278,0.0,11,1,3,18,10,11,11
9,False,True,12.0,False,200,22,18,0.028421728084185142,0.9813614540524805,762.2353,0.0,13,3,5,21,11,13,13
12,True,True,12.0,True,200,36,18,0.028368680909880345,0.9813512824625367,52525.8554,0.0,12,2,4,19,11,12,12
6,True,True,16.0,False,400,29,18,0.028590510331870683,0.9813407911326182,13.7413,0.001038,14,4,6,22,12,14,14
12,False,True,16.0,False,400,22,12,0.02851513180043722,0.9813187876030302,0.8963,0.638795,12,2,4,19,11,12,12
6,True,True,4.0,True,400,36,12,0.028247965262642297,0.981306852467498,9.7153,0.007769,14,4,6,22,12,14,14
21,False,False,,True,200,15,10,0.027977102392014657,0.9813063307063857,28.1876,1e-06,10,0,2,16,9,10,10
12,False,True,16.0,True,200,29,12,0.02852482375600613,0.9813060863992314,53.2962,0.0,12,2,4,19,11,12,12
12,False,True,18.0,True,300,29,12,0.028610811820280482,0.98127389386179,9.3701,0.009232,12,2,4,19,11,12,12
9,True,False,,False,400,15,12,0.02818834971001307,0.9812626975864608,2.9585,0.227805,13,3,5,21,11,13,13
12,False,True,8.0,True,200,29,18,0.028313888206719057,0.9812607074037237,16444.9253,0.0,12,2,4,19,11,12,12
18,True,False,,True,300,22,16,0.028070725576894977,0.9812570986665738,65.1536,0.0,10,0,2,17,9,11,11
12,True,True,16.0,False,400,29,10,0.028575843082215054,0.9812391549558829,4.7466,0.093175,12,2,4,19,11,12,12
15,False,True,8.0,True,400,29,12,0.02830249055007093,0.9812346183841348,18.4321,9.9e-05,11,1,3,18,10,11,11
21,True,True,18.0,True,300,36,18,0.02855140074484774,0.9812312102333183,429147.2384,0.0,10,0,2,16,9,10,10
9,False,True,8.0,True,400,29,20,0.028406995883262558,0.9812197489007349,384.6126,0.0,13,3,5,21,11,13,13
6,True,True,12.0,False,400,29,16,0.02858449246347558,0.9811876781176757,4.4049,0.110534,14,4,6,22,12,14,14
6,True,True,4.0,True,400,36,14,0.02834144988411279,0.9811829204636062,28.5688,1e-06,14,4,6,22,12,14,14
9,False,True,18.0,False,300,22,16,0.028743151703332432,0.9811817886225778,0.4852,0.784586,13,3,5,21,11,13,13
21,False,True,18.0,True,400,29,10,0.028598339284584495,0.981169447676872,9.1064,0.010533,10,0,2,16,9,10,10
18,False,True,12.0,True,300,29,8,0.02844578944234866,0.9811684199779662,478.3009,0.0,10,0,2,17,9,11,11
9,True,True,16.0,False,300,29,10,0.028699232676574937,0.9811579700692824,223.4742,0.0,13,3,5,21,11,13,13
6,True,True,16.0,False,400,29,16,0.028731052900983857,0.9811568938444238,11.1618,0.003769,14,4,6,22,12,14,14
18,True,False,,True,300,22,18,0.02816828927511373,0.9811265851472605,212.7863,0.0,10,0,2,17,9,11,11
12,True,True,4.0,False,400,29,12,0.028291534202374357,0.9811252693441633,5.9386,0.051339,12,2,4,19,11,12,12
21,False,True,12.0,True,200,29,10,0.028470895571470794,0.98109386273049,2238.1832,0.0,10,0,2,16,9,10,10
9,False,True,18.0,False,200,22,16,0.028815918682318153,0.9810863865774873,2051.384,0.0,13,3,5,21,11,13,13
6,True,True,12.0,False,400,29,18,0.028661796247502133,0.981085788596843,4.7971,0.090851,14,4,6,22,12,14,14
9,False,True,4.0,True,300,29,18,0.02839186964341238,0.9810743396950815,168.4579,0.0,13,3,5,21,11,13,13
6,True,True,18.0,True,400,36,16,0.028859968706046984,0.9810695083142827,25.3085,3e-06,14,4,6,22,12,14,14
12,True,True,18.0,False,400,29,10,0.028775969241001526,0.9810570749923186,4.4235,0.109511,12,2,4,19,11,12,12
9,False,True,4.0,False,400,22,16,0.028405114118695028,0.9810566783780673,2.0024,0.367442,13,3,5,21,11,13,13
9,False,True,12.0,True,300,29,12,0.02865334865971263,0.9810564295630456,2.9035,0.234166,13,3,5,21,11,13,13
6,True,True,18.0,False,400,29,18,0.028873714136843063,0.9810514715844476,15.5137,0.000428,14,4,6,22,12,14,14
9,True,False,,False,400,15,10,0.028361419560885635,0.9810319059740322,1.9096,0.384884,13,3,5,21,11,13,13
9,False,True,16.0,False,200,22,18,0.028812054788223716,0.9810095357132312,8875.5116,0.0,13,3,5,21,11,13,13
18,True,True,16.0,False,300,29,18,0.028691950938072898,0.9810053529803997,504335.9767,0.0,10,0,2,17,9,11,11
9,False,True,8.0,True,400,29,18,0.02857795644103987,0.9809930199942927,411.8835,0.0,13,3,5,21,11,13,13
9,True,True,8.0,False,400,29,12,0.0285885557015063,0.9809789184057588,6.6227,0.036467,13,3,5,21,11,13,13
9,False,True,16.0,False,300,22,14,0.02883555796777427,0.9809785404688719,2.8743,0.237609,13,3,5,21,11,13,13
9,False,True,12.0,False,200,22,16,0.028714800118469812,0.9809750877026813,1012.2133,0.0,13,3,5,21,11,13,13
9,True,True,18.0,False,300,29,10,0.028924734737081376,0.980943271879412,374.2544,0.0,13,3,5,21,11,13,13
21,True,True,4.0,False,400,29,12,0.0283355355724169,0.9809424318548082,13.3889,0.001238,10,0,2,16,9,10,10
9,True,False,,False,400,15,14,0.02843019959889942,0.980939794352655,4.8319,0.089283,13,3,5,21,11,13,13
12,False,True,12.0,False,300,22,20,0.028697675486641216,0.9809162320653115,12925.9055,0.0,12,2,4,19,11,12,12
9,False,True,16.0,False,200,22,16,0.02888398599302839,0.9809145954426058,3167.0785,0.0,13,3,5,21,11,13,13
9,False,True,12.0,True,400,29,20,0.02877839495862005,0.9808907252120771,75.5654,0.0,13,3,5,21,11,13,13
21,True,True,12.0,True,400,36,10,0.028630202169210757,0.9808816952739605,7.6759,0.021538,10,0,2,16,9,10,10
6,True,True,12.0,True,300,36,20,0.028821417662021283,0.9808745303716377,177.5549,0.0,14,4,6,22,12,14,14
12,False,True,16.0,True,400,29,14,0.02885899857173397,0.9808655138013312,1.8273,0.401056,12,2,4,19,11,12,12
12,False,True,8.0,False,200,22,16,0.02863369353240174,0.9808349961364773,4036.6616,0.0,12,2,4,19,11,12,12
21,True,True,18.0,False,300,29,20,0.028864078758943718,0.9808178699133983,548961.0731,0.0,10,0,2,16,9,10,10
21,True,True,12.0,True,300,36,18,0.02869962708014158,0.9807888635256737,596353.3292,0.0,10,0,2,16,9,10,10
21,True,True,16.0,True,300,36,14,0.028826571285488125,0.9807856859331703,309621.1885,0.0,10,0,2,16,9,10,10
18,True,True,12.0,False,300,29,14,0.02874501227177438,0.980770155394192,151085.768,0.0,10,0,2,17,9,11,11
18,True,True,16.0,True,200,36,10,0.028875519820118205,0.9807615229008323,7862.9349,0.0,10,0,2,17,9,11,11
12,False,True,16.0,True,400,29,12,0.02894037071900609,0.9807574567362748,1.3527,0.508482,12,2,4,19,11,12,12
12,False,True,8.0,False,300,22,12,0.02871061353432796,0.9807318901784229,12.935,0.001553,12,2,4,19,11,12,12
18,False,True,4.0,False,400,22,16,0.02852638073235296,0.9807266763480854,4.4966,0.10558,10,0,2,17,9,11,11
9,False,True,12.0,True,400,29,18,0.028915677458957536,0.9807079751874846,19.4758,5.9e-05,13,3,5,21,11,13,13
9,False,True,12.0,True,200,29,12,0.02893612548383713,0.9806806804242487,6988.0116,0.0,13,3,5,21,11,13,13
9,False,True,18.0,False,300,22,14,0.029138096790029263,0.980661092703439,0.199,0.905285,13,3,5,21,11,13,13
15,False,True,18.0,False,300,22,8,0.029044932874834454,0.9806596772011181,2.1923,0.33416,11,1,3,18,10,11,11
18,False,True,18.0,False,400,22,10,0.029039905704895837,0.980624866870063,7.7926,0.020317,10,0,2,17,9,11,11
6,True,True,16.0,True,400,36,12,0.029138514244146405,0.9806186413419818,4.5232,0.104183,14,4,6,22,12,14,14
6,True,True,12.0,False,300,29,16,0.02901443228752748,0.9806175092757748,0.2212,0.895278,14,4,6,22,12,14,14
6,True,True,16.0,False,400,29,14,0.02914033490678205,0.9806162192543176,7.337,0.025515,14,4,6,22,12,14,14
6,True,True,18.0,False,400,29,14,0.029207125243595065,0.9806113393975041,14.2955,0.000787,14,4,6,22,12,14,14
15,False,True,4.0,False,400,22,16,0.028649298035569898,0.9806025592596611,3.5343,0.170817,11,1,3,18,10,11,11
9,False,True,18.0,False,300,22,20,0.029197997032457006,0.9805814995898917,6.6405,0.036144,13,3,5,21,11,13,13
9,False,True,12.0,False,300,22,12,0.029014019997181707,0.9805765272603388,3.3106,0.191039,13,3,5,21,11,13,13
6,True,True,4.0,False,400,29,16,0.02880342141956565,0.9805644761954782,0.0045,0.997775,14,4,6,22,12,14,14
9,False,True,16.0,False,300,22,20,0.02915325998894002,0.9805570853308908,183.2641,0.0,13,3,5,21,11,13,13
12,False,True,12.0,True,400,29,12,0.028971931023950327,0.9805497328246099,4.4941,0.105713,12,2,4,19,11,12,12
15,True,True,4.0,False,400,29,10,0.02870211340640188,0.9805309744446461,11.2279,0.003647,11,1,3,18,10,11,11
6,True,True,4.0,True,400,36,16,0.028834915145136395,0.9805219512691336,40.9937,0.0,14,4,6,22,12,14,14
9,True,False,,True,400,22,16,0.028750191622053396,0.9805083209404164,4.6862,0.096029,13,3,5,21,11,13,13
9,False,True,8.0,False,400,22,14,0.02894089853715211,0.9805071743057606,1.8663,0.393311,13,3,5,21,11,13,13
9,False,True,8.0,True,200,29,20,0.028960423672397,0.9804808635507957,6090.3172,0.0,13,3,5,21,11,13,13
9,False,True,12.0,True,400,29,14,0.02909398624478255,0.9804693127021811,3.3722,0.185242,13,3,5,21,11,13,13
12,False,True,12.0,True,200,29,20,0.029041190298034987,0.9804566274280361,22671.7317,0.0,12,2,4,19,11,12,12
9,False,True,18.0,True,300,29,12,0.029307185466092792,0.9804359937102938,2.7419,0.253865,13,3,5,21,11,13,13
12,False,True,18.0,False,400,22,16,0.029245816943495484,0.980433433042592,0.8548,0.652204,12,2,4,19,11,12,12
9,False,True,4.0,False,300,22,18,0.028871683674835846,0.9804292586312956,2586.5268,0.0,13,3,5,21,11,13,13
21,True,True,16.0,False,300,29,16,0.02910874285817987,0.9804076826851063,497182.247,0.0,10,0,2,16,9,10,10
9,False,True,16.0,True,200,29,12,0.02929932876822735,0.9803617646324287,3538.573,0.0,13,3,5,21,11,13,13
18,False,True,18.0,True,400,29,10,0.02924177619606935,0.9803545586781531,14.9468,0.000568,10,0,2,17,9,11,11
9,True,False,,True,300,22,18,0.028864868923114583,0.9803525159907214,17.6911,0.000144,13,3,5,21,11,13,13
9,False,True,16.0,False,400,22,14,0.029326636039497804,0.980325141505144,7.2508,0.026639,13,3,5,21,11,13,13
9,True,False,,True,400,22,14,0.02889271193330703,0.9803145938412439,15.0901,0.000529,13,3,5,21,11,13,13
12,False,True,12.0,True,200,29,12,0.029146978499284378,0.9803139870080361,506.6779,0.0,12,2,4,19,11,12,12
15,True,True,8.0,False,400,29,10,0.02901060305943401,0.9802838730333211,6.3071,0.042701,11,1,3,18,10,11,11
9,False,True,16.0,True,300,29,12,0.029358213312548263,0.9802827491314058,0.6148,0.735348,13,3,5,21,11,13,13
6,True,True,4.0,False,400,29,12,0.02901771275417838,0.9802742080966378,1.2814,0.526923,14,4,6,22,12,14,14
6,True,True,4.0,False,400,29,14,0.029020589078786428,0.9802702973409448,0.0863,0.957767,14,4,6,22,12,14,14
9,True,False,,True,400,22,20,0.02893082350682417,0.9802626266449954,0.7091,0.701476,13,3,5,21,11,13,13
15,False,False,,True,200,15,10,0.028813080391130924,0.9802526454411956,0.5046,0.777005,11,1,3,18,10,11,11
9,False,True,16.0,False,200,22,14,0.029382882217103216,0.9802495994754542,755.9094,0.0,13,3,5,21,11,13,13
12,True,True,12.0,False,400,29,10,0.029209723931135707,0.9802291386305203,1.2948,0.523398,12,2,4,19,11,12,12
18,True,False,,True,200,22,16,0.028836108448109406,0.9802210677743693,111311.2034,0.0,10,0,2,17,9,11,11
9,False,True,16.0,True,400,29,12,0.0294091525221613,0.9802142672717433,8.3252,0.015567,13,3,5,21,11,13,13
12,False,True,8.0,True,200,29,16,0.02912122175713076,0.9801768188646077,23067.8283,0.0,12,2,4,19,11,12,12
18,True,True,4.0,False,400,29,12,0.028935970675165245,0.9801692391527762,6.7135,0.034848,10,0,2,17,9,11,11
18,True,False,,True,300,22,20,0.02888025593874807,0.9801604591353771,323.3617,0.0,10,0,2,17,9,11,11
9,True,False,,True,400,22,18,0.029008878085920096,0.9801559811768783,1.624,0.443963,13,3,5,21,11,13,13
12,True,False,,False,400,15,8,0.02894847808670983,0.980152091976685,2.0748,0.354381,12,2,4,19,11,12,12
9,False,True,12.0,False,200,22,20,0.029341471108619083,0.9801356281063314,4547.2539,0.0,13,3,5,21,11,13,13
